ticker,rank,score,sector,equal_weight,risk_parity_weight,volatility_annual,risk_contrib_ew,risk_contrib_rp,value_score,quality_score,tech_score,fund_score,sent_score,rsi,rsi,pe_ratio,pb_ratio
ROK,106,-0.03969963571265726,Industrials,0.003134796238244514,0.0028930404389219747,0.0206283538323154,0.0028693166244735738,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.49875173121658,36.49875173121658,,
BLK,107,-0.04003730725813931,Financial Services,0.003134796238244514,0.0034352546546222483,0.01737241276857887,0.0024164290165516003,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,43.680380408117806,43.680380408117806,,
PFE,108,-0.04007358304243485,Healthcare,0.003134796238244514,0.0036452337216549974,0.016371696956151396,0.00227723368665215,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,53.33333333333332,53.33333333333332,,
SILJ,109,-0.04106527957085964,Precious Metals,0.003134796238244514,0.002088537779490371,0.0285743750538436,0.003974574512460439,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,19.52767565578023,19.52767565578023,,
CI,110,-0.04116006866726688,Healthcare,0.003134796238244514,0.002850698979868863,0.020934746967926045,0.0029119346115790206,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,26.677282651249726,26.677282651249726,,
NOC,111,-0.04162364924651422,Industrials,0.003134796238244514,0.003478714906197585,0.01715537588865292,0.002386240106047271,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.406607712289535,36.406607712289535,,
A,112,-0.04227739132310527,Healthcare,0.003134796238244514,0.003010394548756571,0.019824199405997972,0.002757462150634659,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,19.606633604706886,19.606633604706886,,
AIG,113,-0.04228135839641046,Financial Services,0.003134796238244514,0.0038826522031918786,0.015370591724960192,0.0021379841902524673,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,44.56360480928852,44.56360480928852,,
MDT,114,-0.042464998907127495,Healthcare,0.003134796238244514,0.004321644147569308,0.013809249393855246,0.001920808086742181,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,23.55097751449108,23.55097751449108,,
VZ,115,-0.04327818949408344,Communication Services,0.003134796238244514,0.004502641144873315,0.013254145712506842,0.0018435955164058946,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,12.499598356196572,12.499598356196572,,
KMB,116,-0.04333824205854426,Consumer Defensive,0.003134796238244514,0.0038844747003076666,0.015363380232738484,0.002136981102236467,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.17252850561388,38.17252850561388,,
DHR,117,-0.043474446974692986,Healthcare,0.003134796238244514,0.0028956524033245563,0.020609746444967388,0.0028667284157250874,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,34.487164179104624,34.487164179104624,,
ITW,118,-0.04349370445967308,Industrials,0.003134796238244514,0.004205377877247595,0.014191034329675752,0.0019739127538536813,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,9.983467136515898,9.983467136515898,,
YUM,119,-0.04359691228751212,Consumer Cyclical,0.003134796238244514,0.003837769553443196,0.015550350534136849,0.0021629878790469727,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,34.27602685735202,34.27602685735202,,
AMGN,120,-0.04367126697593061,Healthcare,0.003134796238244514,0.0034523985925577873,0.01728614475568572,0.002404429501439209,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,20.48297618304602,20.48297618304602,,
AMAT,121,-0.04376612248384352,Technology,0.003134796238244514,0.0020866500463969802,0.028600225480226893,0.003978170197253043,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.533409953250406,36.533409953250406,,
ABT,122,-0.04484209996511537,Healthcare,0.003134796238244514,0.004284246170655418,0.013929792884928857,0.0019375751756587848,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,40.72434019005051,40.72434019005051,,
WM,123,-0.044852114417595144,Industrials,0.003134796238244514,0.0050545156621540676,0.011806999090363186,0.0016423035522132531,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,10.3341421110228,10.3341421110228,,
GDXJ,124,-0.04491027674821723,Precious Metals,0.003134796238244514,0.0022708814279310953,0.02627995503915423,0.0036554304089033316,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,22.72440525161373,22.72440525161373,,
BDX,125,-0.04492769709691903,Healthcare,0.003134796238244514,0.0031118162860751136,0.019178080046798433,0.0026675896851041723,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,57.12540210069852,57.12540210069852,,
DIA,126,-0.04564665525297717,Broad Market ETF,0.003134796238244514,0.005685043952393054,0.010497484685260614,0.001460155646321594,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,26.5579899098919,26.5579899098919,,
FNV,127,-0.04578522285768149,Basic Materials,0.003134796238244514,0.003115337540309569,0.01915640313548474,0.0026645745185763328,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,35.55926736551088,35.55926736551088,,
TMO,128,-0.04626922064306386,Healthcare,0.003134796238244514,0.0029472668196285166,0.020248815420383842,0.002816524439317455,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,33.61218978753794,33.61218978753794,,
UEC,129,-0.0468392391951353,Energy,0.003134796238244514,0.0012931112472120818,0.046151220132022955,0.006419439197184324,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,31.372545964134986,31.372545964134986,,
SYY,130,-0.04715786249215312,Consumer Defensive,0.003134796238244514,0.004565427639732894,0.013071866763563714,0.0018182412868466382,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,17.42739713849265,17.42739713849265,,
IDXX,131,-0.047768444290728226,Healthcare,0.003134796238244514,0.0021443059011293434,0.027831225849748648,0.003871205606579372,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,15.067224141555812,15.067224141555812,,
CCJ,132,-0.04782866992567507,Energy,0.003134796238244514,0.0017725848693510371,0.033667590679101626,0.004683019228135606,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,24.898619137160665,24.898619137160665,,
KHC,133,-0.04812684122480737,Consumer Defensive,0.003134796238244514,0.0037690516948421164,0.01583386662139678,0.0022024237656472034,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,33.732081249401475,33.732081249401475,,
GIS,134,-0.04814330765493154,Consumer Defensive,0.003134796238244514,0.004124720546827317,0.014468534570465296,0.0020125118616964753,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,32.152989630838405,32.152989630838405,,
ES,135,-0.048155334920856135,Utilities,0.003134796238244514,0.00351367976636439,0.016984661606492715,0.0023624944726429228,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,32.75205629296663,32.75205629296663,,
NET,136,-0.04821446318386008,Technology,0.003134796238244514,0.001839002047794503,0.03245165599290745,0.0045138878646864555,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,42.04470242482777,42.04470242482777,,
XOM,137,-0.04836359471557276,Energy,0.003134796238244514,0.004051741942709178,0.014729136916695066,0.00204876054399523,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,10.76929762804967,10.76929762804967,,
SNPS,138,-0.04854192812942544,Technology,0.003134796238244514,0.0016974891311041216,0.0351570214687984,0.004890192740894771,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.20798558377803,36.20798558377803,,
CVX,139,-0.04874421000408503,Energy,0.003134796238244514,0.003914084259860759,0.015247158176253106,0.002120815106562998,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,14.459678830413907,14.459678830413907,,
SLV,140,-0.05011823333928211,Precious Metals,0.003134796238244514,0.003001085672884778,0.0198856908233192,0.0027660153462709404,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,18.362282760970857,18.362282760970857,,
KDP,141,-0.0501947669938273,Consumer Defensive,0.003134796238244514,0.0035760338149422814,0.016688506013538013,0.002321300484348784,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,23.885423075743404,23.885423075743404,,
WFC,142,-0.05022489941681878,Financial Services,0.003134796238244514,0.0032687576144835957,0.01825729187164209,0.0025395119509295768,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,40.212561907464526,40.212561907464526,,
XLE,143,-0.05094373987778505,Energy,0.003134796238244514,0.0038661639417481635,0.015436143610168441,0.0021471021797693506,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,21.86448975946753,21.86448975946753,,
NKE,144,-0.05124410232719221,Consumer Cyclical,0.003134796238244514,0.0022683118803604493,0.02630972501708902,0.003659571286711269,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,34.37828928580171,34.37828928580171,,
MDLZ,145,-0.05126523237709855,Consumer Defensive,0.003134796238244514,0.004280121446297657,0.013943216932991963,0.0019394424038723544,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.69637204608001,37.69637204608001,,
KO,146,-0.05135975196342147,Consumer Defensive,0.003134796238244514,0.005424872695085676,0.011000933142512579,0.0015301831938273802,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,45.5537876481065,45.5537876481065,,
ADBE,147,-0.05154762274847927,Technology,0.003134796238244514,0.0031062542194493824,0.019212420365213458,0.002672366277910312,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,11.974095176456032,11.974095176456032,,
SMR,148,-0.05189024715426224,Industrials,0.003134796238244514,0.0008350856431746166,0.0714641214503561,0.009940356530518625,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,28.179740475715576,28.179740475715576,,
PLTR,149,-0.05244222984503914,Technology,0.003134796238244514,0.001411320666922967,0.042285685474580344,0.005881759702967801,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,58.61943573667712,58.61943573667712,,
RING,150,-0.052521242220611726,Precious Metals,0.003134796238244514,0.002441712374816956,0.024441315218281343,0.003399683399358386,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,24.880309683046463,24.880309683046463,,
NXE,151,-0.05287478866313542,Energy,0.003134796238244514,0.0016381637905322243,0.0364302166670956,0.005067288798988905,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,9.375003725289417,9.375003725289417,,
FTNT,152,-0.05302323279967558,Technology,0.003134796238244514,0.002295177496851626,0.026001763221860978,0.003616735105698789,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,43.989924791236085,43.989924791236085,,
GE,153,-0.05324034012589956,Industrials,0.003134796238244514,0.003124057618902355,0.019102932501689193,0.002657136979947809,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,45.0445023457258,45.0445023457258,,
BEP,154,-0.053314989563328745,Utilities,0.003134796238244514,0.002930069287600276,0.020367662320421205,0.0028330555396086548,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,33.83684362420297,33.83684362420297,,
GDX,155,-0.053488289328346865,Precious Metals,0.003134796238244514,0.0025201745871905545,0.023680368069978933,0.003293838874840416,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,23.535991223422442,23.535991223422442,,
GOOG,156,-0.05367759552025713,Communication Services,0.003134796238244514,0.002972875097410245,0.020074392589607044,0.002792262962512089,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,64.7269901631374,64.7269901631374,,
GOOGL,157,-0.05373039603230717,Communication Services,0.003134796238244514,0.0029333370720972455,0.020344972418260526,0.0028298994703456135,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,64.89026906543728,64.89026906543728,,
MU,158,-0.05508935374526994,Technology,0.003134796238244514,0.0015163912888394753,0.03935571396677755,0.00547421307928121,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,33.64100256654453,33.64100256654453,,
SIL,159,-0.05578065771786649,Precious Metals,0.003134796238244514,0.002347971199420071,0.02541711833604248,0.003535413478974289,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,16.997158569128885,16.997158569128885,,
OR,160,-0.05583776103975865,Basic Materials,0.003134796238244514,0.002674720966219997,0.02231210753532148,0.0031035196312101518,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,26.36368450732421,26.36368450732421,,
TEAM,161,-0.05678954921841999,Technology,0.003134796238244514,0.001908657600168902,0.031267348224217076,0.004349155671472225,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,33.26907202142739,33.26907202142739,,
PSLV,162,-0.057048137833799036,Other,0.003134796238244514,0.0030119070938827656,0.01981424392089913,0.002756077384834585,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,17.218597001803715,17.218597001803715,,
ZS,163,-0.05847845360032765,Technology,0.003134796238244514,0.0023565968393826553,0.0253240863383799,0.003522473122236609,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,30.678769781044636,30.678769781044636,,
RIVN,164,-0.05860012963993015,Consumer Cyclical,0.003134796238244514,0.001467490073403937,0.04066716559577884,0.005656630444809984,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,42.97253679696367,42.97253679696367,,
SMH,165,-0.05882608366287965,ETF - Other,0.003134796238244514,0.0024997704465681407,0.02387365684205547,0.0033207245241535705,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,49.72429944984853,49.72429944984853,,
CTAS,166,-0.058900961826291835,Industrials,0.003134796238244514,0.004356939001278887,0.013697382912122968,0.001905247933064142,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,22.086168638924363,22.086168638924363,,
URA,167,-0.059198818003581934,Energy,0.003134796238244514,0.0020799944673384452,0.02869174065719712,0.003990899570658542,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,21.370418101800738,21.370418101800738,,
AMZN,168,-0.05985775689649499,Consumer Cyclical,0.003134796238244514,0.0027589099004208997,0.0216312471154549,0.0030088148313240446,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,44.459869140689065,44.459869140689065,,
SPY,169,-0.060077841014995456,Broad Market ETF,0.003134796238244514,0.004866502473646266,0.012263152469038986,0.0017057525546583189,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.596148797609374,38.596148797609374,,
WPM,170,-0.060135655552068124,Basic Materials,0.003134796238244514,0.002643022269042329,0.022579704501280454,0.0031407412354799965,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,23.797284499693646,23.797284499693646,,
SHOP,171,-0.06032203791814172,Technology,0.003134796238244514,0.0016013229974613443,0.03726834743514647,0.0051838692380195665,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.72020514062655,36.72020514062655,,
ARKK,172,-0.06033862188058309,Technology,0.003134796238244514,0.002132193656324465,0.027989325288658485,0.0038931965687313444,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.55198313413589,38.55198313413589,,
ABNB,173,-0.060765908957037956,Consumer Cyclical,0.003134796238244514,0.0025281089304416433,0.02360604842088592,0.003283501326512466,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,39.79057128542359,39.79057128542359,,
ILMN,174,-0.06108097495590805,Healthcare,0.003134796238244514,0.0019282043101166363,0.030950382961061635,0.004305067146214926,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,18.44485864232618,18.44485864232618,,
ETN,175,-0.061120443788093,Industrials,0.003134796238244514,0.002540537591296617,0.02349056437099255,0.0032674379844293234,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,19.643515411590116,19.643515411590116,,
EBAY,176,-0.06160236157793363,Consumer Cyclical,0.003134796238244514,0.0025144619379524028,0.023734167904676085,0.0033013222039196687,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,31.219526710223732,31.219526710223732,,
PM,177,-0.06248854584676137,Consumer Defensive,0.003134796238244514,0.0035919586483452257,0.016614518057654373,0.0023110090731410134,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,21.379557704551445,21.379557704551445,,
WELL,178,-0.06282416619025644,Real Estate,0.003134796238244514,0.004363220841154799,0.013677662442014875,0.0019025048992193886,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,31.98082717841956,31.98082717841956,,
CMG,179,-0.0632557071152686,Consumer Cyclical,0.003134796238244514,0.0024507405275869952,0.024351277156231345,0.00338715948638038,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,28.516771318193094,28.516771318193094,,
NEE,180,-0.06400284552701442,Utilities,0.003134796238244514,0.003409340814033896,0.01750445762993943,0.002434795897348682,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,35.329431587807335,35.329431587807335,,
BKR,181,-0.0651011321914183,Energy,0.003134796238244514,0.0026568974564903564,0.022461785899751063,0.0031243392575784484,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,45.7538830958886,45.7538830958886,,
MELI,182,-0.06562222473795178,Consumer Cyclical,0.003134796238244514,0.002537394357200572,0.0235196636486262,0.003271485570666845,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,35.02518285774998,35.02518285774998,,
LULU,183,-0.06565136626300937,Consumer Cyclical,0.003134796238244514,0.001917690465693098,0.03112007015361068,0.004328669915805705,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,33.14917346253121,33.14917346253121,,
PGR,184,-0.0657565852367056,Financial Services,0.003134796238244514,0.0038902431143201855,0.015340599564484626,0.0021338124077944017,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.634766507280084,37.634766507280084,,
DLR,185,-0.06584293415854771,Real Estate,0.003134796238244514,0.0034823254382185535,0.01713758891409335,0.002383766013241915,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,25.588585154083162,25.588585154083162,,
INTU,186,-0.06602135222889238,Technology,0.003134796238244514,0.003113543310413796,0.01916744232388665,0.002666110022914671,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,44.14051961813648,44.14051961813648,,
VEEV,187,-0.06724110380471966,Healthcare,0.003134796238244514,0.0027489738885273433,0.021709432044569214,0.003019690023727404,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,14.631145375289492,14.631145375289492,,
CAT,188,-0.06746488085572461,Industrials,0.003134796238244514,0.002972373082732258,0.02007778302527954,0.002792734557750293,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,15.743805354553174,15.743805354553174,,
QCLN,189,-0.06751279102445314,ETF - Other,0.003134796238244514,0.002623674606480745,0.02274621314619852,0.003163901882561468,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.631440484067696,37.631440484067696,,
PANW,190,-0.06764546842146815,Technology,0.003134796238244514,0.0027256754730100533,0.02189499902546154,0.0030455016046007943,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.1881190078894,37.1881190078894,,
MS,191,-0.067956786183589,Financial Services,0.003134796238244514,0.003105150450749939,0.019219249685910156,0.0026733162074862823,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,43.950394816832414,43.950394816832414,,
TXN,192,-0.06843204376354109,Technology,0.003134796238244514,0.0023730069208022925,0.025148962399613537,0.003498114124280193,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.791348264950585,38.791348264950585,,
CHTR,193,-0.06847550361300166,Communication Services,0.003134796238244514,0.0024408345180030075,0.024450105644239346,0.003400906110367831,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,34.43990062615198,34.43990062615198,,
COF,194,-0.06852933266256617,Financial Services,0.003134796238244514,0.002604859304241327,0.022910512567073608,0.003186755235938108,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.88794056369875,37.88794056369875,,
IR,195,-0.06853607090979907,Industrials,0.003134796238244514,0.0029114327503795764,0.020498038918295117,0.0028511903720224697,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,10.40844109585747,10.40844109585747,,
APD,196,-0.06902868993955431,Basic Materials,0.003134796238244514,0.003420672389467276,0.017446471053187793,0.0024267302101871045,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,14.492599093844532,14.492599093844532,,
PCAR,197,-0.0690900296442146,Industrials,0.003134796238244514,0.003288925745623719,0.018145335723887546,0.002523939325087718,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,20.283661512509184,20.283661512509184,,
QQQ,198,-0.0691454941902725,Technology,0.003134796238244514,0.004016211841239185,0.014859440732804064,0.0020668852527738913,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,46.34355150510908,46.34355150510908,,
UNH,199,-0.06919256446003057,Healthcare,0.003134796238244514,0.002004182646598631,0.02977705745859156,0.004141862539704727,0.0031347962382445144,100.0,48.985,100.0,48.985,50.0,31.669860935892302,31.669860935892302,12.63,3.72
TMUS,200,-0.06928934302949488,Communication Services,0.003134796238244514,0.003478731586278216,0.017155293630782203,0.002386228664325946,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.56619109855925,36.56619109855925,,
FSLR,201,-0.07008826079067818,Technology,0.003134796238244514,0.0015220347592013782,0.03920978904357831,0.005453915540686313,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,30.218286444801578,30.218286444801578,,
SHW,202,-0.07025142785073187,Basic Materials,0.003134796238244514,0.003933856028764776,0.015170525151124697,0.0021101557774293187,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,11.514813587854789,11.514813587854789,,
AAPL,203,-0.07027106490520857,Technology,0.003134796238244514,0.0029199296914977336,0.02043839000611973,0.0028428934610460603,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,58.38205694828374,58.38205694828374,,
AZO,204,-0.07071225767482127,Consumer Cyclical,0.003134796238244514,0.004157422082120011,0.014354727676543095,0.001996681804903523,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,32.874332706727145,32.874332706727145,,
MMM,205,-0.07071655090317984,Industrials,0.003134796238244514,0.0032105509111034765,0.018588293248639937,0.0025855528401572837,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,41.91780734395803,41.91780734395803,,
CL,206,-0.07072457292170188,Consumer Defensive,0.003134796238244514,0.004479775286609184,0.013321798082968423,0.0018530056745226496,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.71192098395286,36.71192098395286,,
HL,207,-0.07072958601459974,Basic Materials,0.003134796238244514,0.0014527525379816433,0.041079716100990656,0.005714014472283124,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,20.11833064421478,20.11833064421478,,
BMY,208,-0.07075673575385463,Healthcare,0.003134796238244514,0.00328302086540791,0.0181779721396515,0.0025284789122538075,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.465806059480606,36.465806059480606,,
PRU,209,-0.07106400237143805,Financial Services,0.003134796238244514,0.003585354178295621,0.016645123147540516,0.0023152661114833675,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.80435984367654,36.80435984367654,,
AVB,210,-0.07120018020661797,Real Estate,0.003134796238244514,0.004295377429097487,0.013893694514714344,0.0019325540452954568,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,37.33283851759329,37.33283851759329,,
IBM,211,-0.07138931997854149,Technology,0.003134796238244514,0.003156141122094537,0.018908743150773462,0.0026301260639334943,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,34.218160682714355,34.218160682714355,,
TRV,212,-0.07152955733102044,Financial Services,0.003134796238244514,0.004266718877938642,0.013987015205958868,0.0019455345580873119,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,32.39437039213857,32.39437039213857,,
